frame,track_id,x1,y1,x2,y2
9556,54,332,297,378,367
9556,111,250,302,289,386
9557,22,709,316,748,382
9557,54,332,297,378,367
9557,111,250,302,289,386
9558,22,709,316,748,382
9558,54,332,297,378,367
9558,111,250,302,290,386
9559,22,709,316,748,381
9559,54,332,297,378,367
9559,111,251,302,290,386
9560,22,709,316,748,381
9560,54,332,297,378,367
9560,111,251,302,289,386
9561,22,709,316,748,381
9561,54,332,297,378,367
9561,111,251,302,289,386
9562,22,709,316,748,380
9562,54,332,297,378,367
9562,111,251,302,289,386
9563,22,709,316,748,380
9563,54,332,297,378,367
9563,111,251,302,289,386
9564,22,709,316,748,380
9564,54,332,297,378,367
9564,111,251,302,289,386
9565,22,709,316,748,380
9565,54,332,297,378,367
9565,111,251,302,289,386
9566,22,709,316,748,380
9566,54,332,297,378,367
9566,111,251,302,289,386
9567,22,709,316,748,379
9567,54,332,297,378,367
9567,111,251,302,289,386
9568,22,709,316,748,379
9568,54,332,297,378,367
9568,111,251,302,289,386
9569,22,709,316,748,379
9569,54,332,297,378,367
9569,111,251,302,289,386
9570,22,709,316,748,379
9570,54,332,297,378,367
9570,111,251,302,290,386
9571,22,709,316,748,379
9571,54,332,297,378,367
9571,111,251,302,290,386
9572,22,709,316,748,379
9572,54,332,297,378,367
9572,111,251,302,290,386
9573,22,709,316,748,379
9573,54,332,297,378,367
9573,111,251,302,290,386
9574,22,709,316,748,379
9574,54,332,297,378,367
9574,111,251,302,290,386
9575,22,709,316,748,379
9575,54,332,297,378,367
9575,111,251,302,290,386
9576,22,709,316,748,379
9576,54,332,297,378,367
9576,111,251,302,290,386
9577,22,709,316,748,379
9577,54,332,297,378,367
9577,111,251,302,290,386
9578,22,709,316,748,379
9578,54,332,297,378,367
9578,111,251,302,290,386
9579,22,709,316,748,379
9579,54,332,297,378,367
9579,111,251,302,290,387
9580,22,709,316,748,379
9580,54,332,297,378,367
9580,111,251,302,291,387
9581,22,709,316,748,379
9581,54,332,297,378,367
9581,111,251,302,291,387
9582,22,709,316,748,379
9582,54,332,297,378,367
9582,111,251,302,291,387
9583,22,709,316,748,379
9583,54,332,297,378,367
9583,111,251,302,291,387
9584,22,709,316,748,380
9584,54,332,297,378,367
9584,111,251,302,291,387
9585,22,709,316,749,380
9585,54,332,297,378,367
9585,111,251,302,291,387
9586,22,709,316,749,380
9586,54,332,297,378,367
9586,111,251,302,292,387
9587,22,709,316,749,380
9587,54,332,297,378,367
9587,111,251,302,292,387
9588,22,709,316,749,380
9588,54,332,297,378,367
9588,111,251,302,292,387
9589,22,709,316,749,380
9589,54,332,297,378,367
9589,111,251,302,292,387
9590,22,709,316,749,380
9590,54,332,297,378,366
9590,111,250,302,291,387
9591,22,709,316,749,380
9591,54,332,297,378,366
9591,111,250,302,291,387
9592,22,709,316,749,380
9592,54,332,297,378,366
9592,111,250,302,291,387
9593,22,709,316,749,380
9593,54,332,297,378,366
9593,111,250,302,291,387
9594,22,709,316,749,380
9594,54,332,297,378,366
9594,111,250,302,291,387
9595,22,709,316,749,380
9595,54,332,297,377,366
9595,111,250,302,291,387
9596,22,709,316,749,380
9596,54,332,297,377,366
9596,111,250,302,291,387
9597,22,709,316,749,380
9597,54,332,297,377,366
9597,111,250,302,291,387
9598,22,709,316,749,380
9598,54,332,297,377,366
9598,111,250,302,291,387
9599,22,709,316,749,380
9599,54,332,297,377,366
9599,111,250,302,292,387
9600,22,709,316,749,381
9600,54,332,297,377,366
9600,111,250,302,292,387
9601,22,709,316,749,380
9601,54,332,297,377,366
9601,111,250,302,292,387
9602,22,709,316,749,380
9602,54,332,297,377,366
9602,111,250,302,292,387
9603,22,709,316,749,380
9603,54,332,297,377,366
9603,111,250,302,292,387
9604,22,709,316,749,380
9604,54,332,297,377,366
9604,111,250,302,292,386
9605,22,709,316,749,380
9605,54,332,297,377,366
9605,111,250,302,292,386
9606,22,709,316,749,380
9606,54,332,297,377,366
9606,111,250,302,292,386
9607,22,709,316,749,380
9607,54,332,297,377,366
9607,111,250,302,291,386
9608,22,709,316,749,380
9608,54,332,297,377,366
9608,111,250,302,291,386
9609,22,709,316,749,380
9609,54,332,297,377,366
9609,111,250,302,292,386
9610,22,709,316,749,380
9610,54,332,297,377,366
9610,111,250,302,292,386
9611,22,709,316,749,380
9611,54,332,297,377,366
9611,111,250,302,292,386
9612,22,709,316,749,380
9612,54,332,297,377,366
9612,111,250,302,292,386
9613,22,709,316,749,380
9613,54,332,297,377,366
9613,111,250,302,293,386
9614,22,709,316,749,380
9614,54,332,297,377,366
9614,111,250,302,293,386
9615,22,709,316,749,380
9615,54,332,297,377,366
9615,111,250,302,293,386
9616,22,709,316,749,380
9616,54,332,297,377,366
9616,111,250,302,293,386
9617,22,709,316,749,380
9617,54,332,297,377,366
9617,111,250,302,293,386
9618,22,709,316,749,380
9618,54,332,297,377,366
9618,111,250,302,293,386
9619,22,709,316,749,380
9619,54,332,297,377,366
9619,111,250,302,293,386
9620,22,709,316,749,380
9620,54,332,297,377,366
9620,111,250,302,293,386
9621,22,709,316,749,381
9621,54,332,297,377,366
9621,111,250,302,292,386
9622,22,709,316,749,381
9622,54,332,297,377,366
9622,111,250,302,292,387
9623,22,709,316,749,381
9623,54,332,297,377,366
9623,111,250,302,291,387
9624,22,709,316,749,381
9624,54,332,297,378,366
9624,111,250,302,291,387
9625,22,709,316,749,381
9625,54,332,297,378,366
9625,111,251,302,291,387
9626,22,709,316,749,381
9626,54,332,297,378,366
9626,111,251,302,291,387
9627,22,709,316,749,381
9627,54,332,297,378,366
9627,111,251,302,290,387
9628,22,709,316,749,382
9628,54,332,297,378,366
9628,111,251,302,290,387
9629,22,709,316,749,382
9629,54,332,297,378,366
9629,111,251,302,290,387
9630,22,709,316,749,382
9630,54,332,297,378,366
9630,111,251,302,290,387
9631,22,709,316,749,382
9631,54,332,297,378,366
9631,111,251,302,290,387
9632,22,709,316,749,382
9632,54,332,297,378,366
9632,111,251,302,290,387
9633,22,709,316,748,382
9633,54,332,297,378,366
9633,111,251,302,289,387
9634,22,709,316,748,382
9634,54,332,297,378,366
9634,111,251,302,289,387
9635,22,709,316,748,382
9635,54,332,297,378,366
9635,111,251,302,289,387
9636,22,709,316,748,382
9636,54,332,297,378,366
9636,111,251,302,289,387
9637,22,709,316,748,382
9637,54,332,297,378,366
9637,111,251,302,289,387
9638,22,709,316,748,382
9638,54,332,297,378,366
9638,111,251,302,289,387
9639,22,709,316,748,382
9639,54,332,297,378,366
9639,111,251,302,289,387
9640,22,709,316,748,382
9640,54,332,297,378,366
9640,111,251,302,290,387
9641,22,709,316,748,382
9641,54,332,297,378,366
9641,111,251,302,290,387
9642,22,709,316,748,382
9642,54,332,297,378,366
9642,111,251,302,290,387
9643,22,709,316,748,382
9643,54,332,297,378,366
9643,111,251,302,290,387
9644,22,709,316,748,382
9644,54,332,297,378,366
9644,111,251,302,291,387
9645,22,709,316,748,382
9645,54,332,297,378,366
9645,111,251,302,290,387
9646,22,709,316,748,382
9646,54,332,297,378,366
9646,111,251,302,290,387
9647,22,709,316,748,382
9647,54,332,297,378,366
9647,111,251,302,290,387
9648,22,709,316,748,382
9648,54,332,297,378,366
9648,111,251,302,290,387
9649,22,709,316,748,382
9649,54,332,297,378,366
9649,111,251,302,290,387
9650,22,709,316,748,382
9650,54,332,297,378,366
9650,111,251,302,289,387
9651,22,709,316,748,382
9651,54,332,297,378,366
9651,111,251,302,289,387
9652,22,709,316,748,382
9652,54,332,297,378,366
9652,111,251,302,289,387
9653,22,709,316,748,382
9653,54,332,297,378,366
9653,111,251,302,289,387
9654,22,709,316,748,382
9654,54,332,297,378,366
9654,111,251,302,289,387
9655,22,709,316,748,382
9655,54,332,297,378,366
9655,111,251,302,289,387
9656,22,709,316,748,382
9656,54,332,297,378,366
9656,111,251,302,289,387
9657,22,709,316,748,382
9657,54,332,297,378,366
9657,111,251,302,289,387
9658,22,709,316,748,382
9658,54,331,297,378,366
9658,111,251,302,289,387
9659,22,709,316,748,382
9659,54,331,297,378,366
9659,111,251,302,289,387
9660,22,709,316,748,382
9660,54,331,297,378,366
9660,111,251,302,289,387
9661,22,709,316,749,382
9661,54,331,297,378,366
9661,111,251,302,289,386
9662,22,709,316,749,382
9662,54,331,297,378,366
9662,111,251,302,289,386
9663,22,709,316,749,382
9663,54,331,297,378,366
9663,111,251,302,289,386
9664,22,709,316,749,382
9664,54,331,297,378,366
9664,111,251,302,289,386
9665,22,709,316,749,382
9665,54,331,297,378,366
9665,111,251,302,290,386
9666,22,709,316,749,382
9666,54,331,297,378,366
9666,111,251,302,291,386
9667,22,709,316,749,382
9667,54,331,297,378,366
9667,111,251,302,292,386
9668,22,709,316,749,382
9668,54,331,297,378,366
9668,111,251,302,292,386
9669,22,709,316,749,382
9669,54,331,297,378,366
9669,111,251,302,293,386
9670,22,709,316,749,382
9670,54,331,297,378,366
9670,111,251,302,292,386
9671,22,709,316,749,382
9671,54,331,297,378,366
9671,111,251,302,292,386
9672,22,709,316,749,382
9672,54,331,297,377,366
9672,111,251,302,292,386
9673,22,709,316,749,382
9673,54,331,297,377,366
9673,111,251,302,292,386
9674,22,709,316,749,382
9674,54,331,297,377,366
9674,111,251,302,292,386
9675,22,709,316,749,382
9675,54,331,297,377,366
9675,111,251,302,293,386
9676,22,709,316,749,382
9676,54,331,297,377,366
9676,111,251,302,293,386
9677,22,709,316,749,382
9677,54,331,297,377,366
9677,111,251,302,293,386
9678,22,709,316,749,381
9678,54,331,297,377,366
9678,111,251,302,293,386
9679,22,709,316,749,381
9679,54,331,297,377,366
9679,111,251,302,293,386
9680,22,709,316,749,381
9680,54,331,297,377,366
9680,111,251,302,293,387
9681,22,709,316,749,381
9681,54,332,297,377,366
9681,111,251,302,293,387
9682,22,709,316,749,381
9682,54,332,297,377,366
9682,111,251,302,292,387
9683,22,709,316,749,381
9683,54,332,297,377,366
9683,111,251,302,292,387
9684,22,709,316,749,381
9684,54,332,297,377,366
9684,111,251,302,292,387
9685,22,709,315,749,381
9685,54,332,297,377,366
9685,111,251,302,291,387
9686,22,709,315,749,381
9686,54,332,297,377,367
9686,111,251,302,291,387
9687,22,709,315,749,381
9687,54,332,297,377,366
9687,111,251,302,291,387
9688,22,709,315,749,381
9688,54,332,297,377,366
9688,111,251,302,291,387
9689,22,710,315,749,381
9689,54,332,297,377,366
9689,111,251,302,290,387
9690,22,710,315,749,381
9690,54,332,297,377,366
9690,111,251,302,290,387
9691,22,710,315,749,381
9691,54,332,297,377,366
9691,111,251,302,290,387
9692,22,710,315,749,380
9692,54,332,297,377,366
9692,111,251,302,290,387
9693,22,710,315,749,380
9693,54,332,297,377,366
9693,111,251,302,290,387
9694,22,710,314,749,380
9694,54,332,297,377,366
9694,111,251,302,290,387
9695,22,709,314,749,382
9695,54,332,297,377,366
9695,111,251,302,290,387
9696,22,709,314,749,383
9696,54,332,297,377,366
9696,111,250,302,289,387
9697,22,709,314,749,383
9697,54,332,297,377,366
9697,111,251,302,289,386
9698,22,709,314,749,383
9698,54,332,297,377,366
9698,111,250,302,289,386
9699,22,709,314,749,383
9699,54,332,297,377,366
9699,111,251,302,289,387
9700,22,709,314,749,383
9700,54,332,297,377,366
9700,111,251,302,289,387
9701,22,709,314,748,383
9701,54,332,297,377,366
9701,111,250,302,289,387
9702,22,709,314,748,383
9702,54,332,297,377,366
9702,111,251,302,289,387
9703,22,708,314,748,385
9703,54,332,297,377,366
9703,111,251,302,289,387
9704,22,708,314,748,387
9704,54,332,297,377,366
9704,111,251,302,289,387
9705,22,707,314,748,389
9705,54,332,297,377,366
9705,111,251,302,289,387
9706,22,707,314,748,390
9706,54,332,297,377,366
9706,111,250,302,289,386
9707,22,707,314,748,392
9707,54,332,297,377,366
9707,111,250,302,289,386
9708,22,706,314,748,393
9708,54,332,297,377,366
9708,111,250,302,289,386
9709,22,706,314,748,394
9709,54,332,297,377,366
9709,111,250,302,289,386
9710,22,706,314,748,394
9710,54,332,297,377,366
9710,111,251,302,289,387
9711,22,706,314,748,395
9711,54,332,297,377,366
9711,111,251,302,289,387
9712,22,706,314,748,396
9712,54,332,297,377,366
9712,111,251,302,289,386
9713,22,706,314,748,396
9713,54,332,297,377,366
9713,111,251,302,289,387
9714,22,706,314,748,396
9714,54,332,297,377,366
9714,111,251,302,289,387
9715,22,706,314,748,395
9715,54,332,297,377,366
9715,111,251,302,289,387
9716,22,706,314,748,395
9716,54,332,297,377,366
9716,111,251,302,289,386
9717,22,707,314,748,393
9717,54,332,297,377,366
9717,111,251,302,289,386
9718,22,707,314,748,391
9718,54,332,297,377,366
9718,111,251,302,289,386
9719,22,707,314,749,392
9719,54,332,297,377,366
9719,111,251,302,289,386
9720,22,707,314,749,393
9720,54,332,297,377,366
9720,111,251,302,289,386
9721,22,707,314,749,393
9721,54,332,297,377,366
9721,111,251,302,289,386
9722,22,707,314,749,394
9722,54,332,297,377,366
9722,111,251,302,289,386
9723,22,706,314,749,394
9723,54,332,297,377,366
9723,111,251,302,289,386
9724,22,706,314,749,395
9724,54,332,297,377,366
9724,111,251,302,289,386
9725,22,706,314,749,395
9725,54,332,297,377,366
9725,111,251,302,289,386
9726,22,706,314,749,395
9726,54,332,297,377,366
9726,111,251,302,289,386
9727,22,705,314,749,395
9727,54,332,297,377,366
9727,111,251,302,289,386
9728,22,705,314,749,396
9728,54,332,297,377,366
9728,111,251,302,289,386
9729,22,705,314,749,393
9729,54,332,297,377,366
9729,111,251,302,289,386
9730,22,705,314,749,392
9730,54,332,297,377,366
9730,111,251,302,290,386
9731,22,704,314,749,392
9731,54,332,297,377,366
9731,111,251,302,290,386
9732,22,704,314,749,392
9732,54,332,297,377,366
9732,111,251,302,290,386
9733,22,703,314,749,392
9733,54,332,297,377,366
9733,111,251,302,291,386
9734,22,703,314,749,393
9734,54,332,297,377,366
9734,111,251,302,291,386
9735,22,703,314,749,393
9735,54,332,297,377,366
9735,111,251,302,292,386
9736,22,703,314,749,393
9736,54,332,297,377,366
9736,111,251,302,292,386
9737,22,702,314,749,393
9737,54,332,297,377,366
9737,111,251,302,293,386
9738,22,703,314,749,392
9738,54,332,297,377,366
9738,111,251,302,293,386
9739,22,702,314,749,392
9739,54,332,297,377,366
9739,111,251,302,293,386
9740,22,702,314,749,392
9740,54,332,297,377,366
9740,111,251,302,293,387
9741,22,702,314,749,392
9741,54,332,297,377,366
9741,111,251,302,293,387
9742,22,702,314,749,393
9742,54,332,297,377,366
9742,111,251,302,293,387
9743,22,702,314,749,393
9743,54,332,297,377,366
9743,111,251,302,293,387
9744,22,702,314,749,393
9744,54,332,297,377,366
9744,111,251,302,293,387
9745,22,702,314,749,393
9745,54,332,297,377,366
9745,111,251,302,293,387
9746,22,702,314,749,393
9746,54,332,297,377,366
9746,111,251,302,293,387
9747,22,702,314,749,393
9747,54,332,297,377,366
9747,111,251,302,293,387
9748,22,702,314,749,391
9748,54,332,297,377,366
9748,111,251,302,293,387
9749,22,703,314,749,390
9749,54,332,297,377,366
9749,111,251,302,293,387
9750,22,703,314,749,391
9750,54,332,297,377,366
9750,111,251,302,294,386
9751,22,703,314,749,391
9751,54,332,297,377,366
9751,111,251,302,294,386
9752,22,703,314,749,392
9752,54,332,297,377,366
9752,111,251,302,295,386
9753,22,703,314,749,393
9753,54,332,297,377,366
9753,111,251,302,295,386
9754,22,703,314,749,393
9754,54,332,297,377,366
9754,111,251,302,295,386
9755,22,703,314,749,394
9755,54,332,297,377,366
9755,111,251,302,295,386
9756,22,703,314,749,394
9756,54,332,297,377,366
9756,111,251,302,296,386
9757,22,703,314,749,394
9757,54,332,297,377,366
9757,111,251,302,296,386
9758,22,703,314,749,395
9758,54,332,297,377,366
9758,111,251,302,296,386
9759,22,703,314,749,395
9759,54,332,297,377,366
9759,111,251,302,296,386
9760,22,703,314,749,395
9760,54,332,297,377,366
9760,111,251,302,296,386
9761,22,703,314,749,395
9761,54,332,297,377,366
9761,111,251,302,296,386
9762,22,703,314,749,396
9762,54,332,297,377,366
9762,111,251,302,295,386
9763,22,703,314,749,396
9763,54,332,297,377,366
9763,111,251,302,295,386
9764,22,703,314,749,396
9764,54,332,297,377,366
9764,111,251,302,295,386
9765,22,703,314,749,396
9765,54,332,297,377,366
9765,111,251,302,295,386
9766,22,703,314,749,396
9766,54,332,297,377,366
9766,111,251,302,295,386
9767,22,703,314,749,396
9767,54,332,297,377,366
9767,111,251,302,295,386
9768,22,703,314,749,396
9768,54,332,297,377,366
9768,111,251,302,294,386
9769,22,703,314,749,396
9769,54,332,297,377,366
9769,111,251,302,294,386
9770,22,703,314,749,396
9770,54,332,297,377,366
9770,111,251,302,294,386
9771,22,703,314,749,396
9771,54,332,297,377,366
9771,111,251,302,295,386
9772,22,703,314,749,396
9772,54,332,297,377,366
9772,111,251,302,295,386
9773,22,703,314,749,396
9773,54,332,297,377,366
9773,111,251,302,295,386
9774,22,704,314,749,396
9774,54,332,297,377,366
9774,111,251,302,295,386
9775,22,704,314,749,396
9775,54,332,297,377,366
9775,111,251,302,295,386
9776,22,704,314,749,396
9776,54,332,297,377,366
9776,111,251,302,294,386
9777,22,704,314,749,396
9777,54,332,297,377,366
9777,111,251,302,294,386
9778,22,704,314,749,396
9778,54,332,297,377,366
9778,111,251,302,294,386
9779,22,704,314,749,396
9779,54,332,297,377,366
9779,111,250,302,294,386
9780,22,704,314,749,396
9780,54,332,297,377,366
9780,111,250,302,293,387
9781,22,704,314,749,396
9781,54,332,297,377,366
9781,111,250,302,293,387
9782,22,705,314,749,396
9782,54,332,297,377,366
9782,111,250,302,293,387
9783,22,705,314,749,396
9783,54,332,297,377,366
9783,111,250,302,293,387
9784,22,705,314,749,396
9784,54,332,297,377,366
9784,111,251,302,293,387
9785,22,705,314,749,396
9785,54,332,297,377,366
9785,111,251,302,292,387
9786,22,705,314,749,396
9786,54,332,297,377,366
9786,111,251,302,293,387
9787,22,705,314,749,396
9787,54,332,297,377,366
9787,111,251,302,293,387
9788,22,705,314,749,396
9788,54,332,297,377,366
9788,111,251,302,293,387
9789,22,704,314,749,395
9789,54,332,297,377,366
9789,111,251,302,293,387
9790,22,704,314,749,395
9790,54,332,297,377,366
9790,111,251,302,293,387
9791,22,704,314,749,395
9791,54,332,297,377,366
9791,111,251,302,294,387
9792,22,704,314,749,395
9792,54,332,297,377,366
9792,111,251,302,294,387
9793,22,704,314,749,395
9793,54,332,297,377,366
9793,111,251,302,294,387
9794,22,704,314,749,395
9794,54,332,297,377,366
9794,111,251,302,293,387
9795,22,704,314,749,395
9795,54,332,297,377,366
9795,111,251,302,293,387
9796,22,704,314,749,395
9796,54,332,297,377,366
9796,111,251,302,293,387
9797,22,705,314,749,395
9797,54,332,297,377,366
9797,111,251,302,293,387
9798,22,705,314,749,395
9798,54,332,297,377,366
9798,111,251,302,293,387
9799,22,705,314,749,395
9799,54,332,297,377,366
9799,111,251,302,293,387
9800,22,705,314,749,395
9800,54,332,297,377,366
9800,111,251,302,292,387
9801,22,705,314,749,395
9801,54,332,297,377,366
9801,111,251,302,292,387
9802,22,706,314,749,395
9802,54,332,297,377,366
9802,111,251,302,292,387
9803,22,706,313,749,395
9803,54,332,297,377,366
9803,111,251,302,292,386
9804,22,706,313,749,395
9804,54,332,297,377,366
9804,111,251,302,292,386
9805,22,707,313,749,395
9805,54,332,297,377,366
9805,111,251,302,292,386
9806,22,707,314,749,395
9806,54,332,297,377,366
9806,111,251,302,292,386
9807,22,707,314,749,395
9807,54,332,297,377,366
9807,111,251,302,293,386
9808,22,707,314,749,395
9808,54,332,297,377,366
9808,111,251,303,293,386
9809,22,707,314,749,395
9809,54,332,297,377,366
9809,111,251,303,293,386
9810,22,707,314,749,394
9810,54,332,297,377,366
9810,111,251,303,293,386
9811,22,707,314,749,394
9811,54,332,297,377,366
9811,111,251,303,294,386
9812,22,707,314,749,393
9812,54,332,297,377,366
9812,111,251,303,294,386
9813,22,708,314,749,392
9813,54,332,297,377,366
9813,111,251,303,294,386
9814,22,708,314,748,392
9814,54,332,297,377,366
9814,111,250,303,293,386
9815,22,708,314,748,392
9815,54,332,297,377,366
9815,111,250,303,293,386
9816,22,708,314,748,392
9816,54,332,297,377,366
9816,111,250,303,293,386
9817,22,708,314,748,392
9817,54,332,297,377,366
9817,111,250,304,293,386
9818,22,708,314,748,392
9818,54,332,297,377,366
9818,111,250,304,293,386
9819,22,708,314,748,392
9819,54,332,297,377,366
9819,111,250,304,293,386
9820,22,708,314,748,392
9820,54,332,297,377,366
9820,111,251,304,293,386
9821,22,708,314,748,392
9821,54,332,297,377,366
9821,111,251,304,293,386
9822,22,708,314,748,392
9822,54,332,297,377,366
9822,111,251,304,293,386
9823,22,708,314,748,393
9823,54,332,297,377,366
9823,111,251,304,293,386
9824,22,708,314,748,393
9824,54,332,297,377,366
9824,111,251,304,293,386
9825,22,708,314,748,394
9825,54,332,297,377,366
9825,111,251,304,293,386
9826,22,707,314,748,394
9826,54,332,297,377,366
9826,111,251,304,293,386
9827,22,707,314,748,394
9827,54,332,297,377,366
9827,111,251,304,292,386
9828,22,707,314,749,395
9828,54,332,297,377,366
9828,111,251,304,293,386
9829,22,706,314,749,395
9829,54,332,297,377,366
9829,111,251,304,293,386
9830,22,706,314,749,395
9830,54,332,297,377,366
9830,111,251,304,293,386
9831,22,706,314,749,395
9831,54,332,297,377,366
9831,111,251,304,293,386
9832,22,706,314,749,395
9832,54,332,297,377,366
9832,111,251,304,293,386
9833,22,706,314,749,395
9833,54,332,297,377,366
9833,111,251,304,293,386
9834,22,706,314,749,395
9834,54,332,297,377,366
9834,111,251,304,293,386
9835,22,706,314,749,396
9835,54,332,297,377,366
9835,111,251,304,292,386
9836,22,705,314,749,396
9836,54,332,297,377,366
9836,111,251,304,292,386
9837,22,705,315,749,396
9837,54,332,297,377,366
9837,111,251,304,292,386
9838,22,706,315,749,396
9838,54,332,297,377,366
9838,111,251,304,292,387
9839,22,705,315,749,396
9839,54,332,297,377,366
9839,111,251,304,292,387
9840,22,705,315,749,396
9840,54,332,297,377,366
9840,111,251,304,292,387
9841,22,705,315,749,396
9841,54,332,297,377,366
9841,111,251,304,292,387
9842,22,705,315,749,396
9842,54,332,297,377,366
9842,111,251,304,292,387
9843,22,705,315,749,396
9843,54,332,297,377,366
9843,111,251,304,292,387
9844,22,705,315,749,396
9844,54,332,297,377,366
9844,111,251,304,292,387
9845,22,705,315,749,395
9845,54,332,297,377,366
9845,111,251,304,292,387
9846,22,705,315,749,395
9846,54,332,297,377,366
9846,111,251,304,292,387
9847,22,705,315,749,395
9847,54,332,297,377,366
9847,111,251,304,292,387
9848,22,705,316,749,395
9848,54,332,297,377,366
9848,111,251,304,292,387
9849,22,705,316,749,395
9849,54,332,297,377,366
9849,111,251,304,292,387
9850,22,705,316,749,395
9850,54,332,297,377,366
9850,111,251,304,292,386
9851,22,705,316,749,395
9851,54,332,297,377,366
9851,111,251,304,292,386
9852,22,705,316,749,395
9852,54,332,297,377,366
9852,111,251,304,292,386
9853,22,705,316,749,395
9853,54,332,297,377,366
9853,111,251,304,292,386
9854,22,705,316,749,395
9854,54,332,297,377,366
9854,111,251,304,292,386
9855,22,705,316,749,395
9855,54,332,297,377,366
9855,111,251,304,292,386
9856,22,705,316,749,395
9856,54,332,297,377,366
9856,111,251,304,292,386
9857,22,705,316,749,395
9857,54,332,297,377,366
9857,111,251,304,292,386
9858,22,705,316,749,395
9858,54,332,297,377,366
9858,111,251,304,292,386
9859,22,705,316,749,395
9859,54,332,297,377,366
9859,111,251,304,292,386
9860,22,705,316,749,395
9860,54,332,297,377,366
9860,111,251,304,292,386
9861,22,705,316,749,395
9861,54,332,297,377,366
9861,111,251,304,292,386
9862,22,705,316,749,395
9862,54,332,297,377,366
9862,111,251,304,292,386
9863,22,705,316,749,395
9863,54,332,297,377,366
9863,111,251,304,292,386
9864,22,705,316,749,395
9864,54,332,297,377,366
9864,111,251,304,293,386
9865,22,705,316,749,395
9865,54,332,297,377,366
9865,111,251,304,293,386
9866,22,705,316,749,395
9866,54,332,297,377,366
9866,111,251,304,293,386
9867,22,705,316,749,395
9867,54,332,297,377,366
9867,111,251,304,293,386
9868,22,705,316,749,395
9868,54,332,297,377,366
9868,111,251,304,293,386
9869,22,705,316,749,395
9869,54,332,297,377,366
9869,111,251,304,293,386
9870,22,705,316,749,395
9870,54,332,297,377,366
9870,111,251,304,293,386
9871,22,705,316,749,395
9871,54,332,297,377,366
9871,111,251,304,292,386
9872,22,705,316,749,395
9872,54,332,297,377,366
9872,111,251,304,292,386
9873,22,705,316,749,394
9873,54,332,297,377,366
9873,111,251,304,291,386
9874,22,705,316,749,394
9874,54,332,297,377,366
9874,111,251,304,291,386
9875,22,706,316,749,393
9875,54,332,297,377,366
9875,111,251,304,291,386
9876,22,706,316,749,393
9876,54,332,297,377,366
9876,111,251,304,291,386
9877,22,706,316,749,393
9877,54,332,297,377,366
9877,111,251,304,290,386
9878,22,706,316,749,393
9878,54,332,297,377,366
9878,111,251,304,290,386
9879,22,707,316,749,393
9879,54,332,297,377,366
9879,111,251,304,290,386
9880,22,707,316,749,393
9880,54,332,297,377,366
9880,111,251,304,290,386
9881,22,707,316,749,392
9881,54,332,297,377,366
9881,111,251,304,290,386
9882,22,707,316,749,392
9882,54,332,297,377,366
9882,111,251,304,290,387
9883,22,707,316,749,392
9883,54,332,297,377,366
9883,111,251,304,290,387
9884,22,707,316,749,392
9884,54,332,297,377,366
9884,111,251,304,290,387
9885,22,707,316,749,392
9885,54,332,297,377,366
9885,111,251,304,289,387
9886,22,707,316,749,392
9886,54,332,297,377,366
9886,111,251,304,289,387
9887,22,707,316,749,393
9887,54,332,297,377,366
9887,111,251,304,289,387
9888,22,707,316,749,393
9888,54,332,297,377,366
9888,111,251,304,289,387
9889,22,707,316,749,393
9889,54,332,297,377,366
9889,111,251,304,289,387
9890,22,707,316,749,393
9890,54,332,297,377,366
9890,111,251,304,289,387
9891,22,707,316,749,393
9891,54,332,297,377,366
9891,111,251,304,290,387
9892,22,707,316,749,393
9892,54,332,297,377,366
9892,111,251,304,290,387
9893,22,707,316,749,393
9893,54,332,297,377,366
9893,111,251,304,290,387
9894,22,707,316,749,393
9894,54,332,297,377,366
9894,111,251,304,290,387
9895,22,707,316,749,393
9895,54,332,297,377,366
9895,111,251,304,290,387
9896,22,707,316,749,393
9896,54,332,297,377,366
9896,111,251,304,290,387
9897,22,707,316,749,393
9897,54,332,297,377,366
9897,111,250,304,291,387
9898,22,707,316,749,393
9898,54,332,297,377,366
9898,111,250,304,291,386
9899,22,707,316,749,393
9899,54,332,297,377,366
9899,111,250,305,291,386
9900,22,707,316,749,393
9900,54,332,297,377,366
9900,111,250,305,291,386
9901,22,707,316,749,393
9901,54,332,297,377,366
9901,111,250,305,291,386
9902,22,707,316,749,394
9902,54,332,297,377,366
9902,111,250,305,291,386
9903,22,707,316,749,394
9903,54,332,297,377,366
9903,111,250,305,291,386
9904,22,707,316,749,394
9904,54,332,297,377,366
9904,111,250,305,291,386
9905,22,707,316,749,394
9905,54,332,297,377,366
9905,111,250,305,291,386
9906,22,707,316,749,394
9906,54,332,297,377,366
9906,111,250,305,290,386
9907,22,707,316,749,393
9907,54,332,297,377,366
9907,111,250,305,290,386
9908,22,707,316,749,393
9908,54,332,297,377,366
9908,111,250,305,290,386
9909,22,707,316,748,392
9909,54,332,297,377,367
9909,111,250,304,291,386
9910,22,708,316,748,391
9910,54,332,297,377,367
9910,111,250,304,291,386
9911,22,708,316,748,390
9911,54,332,297,377,367
9911,111,250,304,292,386
9912,22,708,316,748,389
9912,54,332,297,377,367
9912,111,250,304,292,386
9913,22,708,316,748,388
9913,54,332,297,377,367
9913,111,250,304,292,386
9914,22,708,316,748,389
9914,54,332,297,377,367
